173.247.207.38 - - [30/Sep/2013:17:14:01 -0700] "GET /placements/51124309?type=IMPRESSION&flight_id=13438&creative_id=281933&iid=dr02-nmcr-Aaks-ocir&ad_version=PLATFORM&external_placement_id=TESTING&anticache=1380585889406&e=mc2 HTTP/1.1" 404 142 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0"
173.247.207.38 - - [01/Oct/2013:18:00:04 +0000] "GET /favicon.ico HTTP/1.1" 200 43 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
66.162.73.214 - - [01/Oct/2013:19:02:52 +0000] "GET / HTTP/1.1" 200 43 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
66.162.73.214 - - [01/Oct/2013:19:02:52 +0000] "GET /favicon.ico HTTP/1.1" 200 43 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [01/Oct/2013:20:27:38 +0000] "GET /placements/Placement8?metric=initialized& HTTP/1.1" 200 43 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:20:27:49 +0000] "GET /placements/Placement8?metric=initialized& HTTP/1.1" 304 0 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:20:28:51 +0000] "GET /placements/Placement8?metric=initialized& HTTP/1.1" 304 0 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:20:29:18 +0000] "GET /placements/Placement8?metric=initialized& HTTP/1.1" 304 0 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:20:31:19 +0000] "GET /placements/Placement8?metric=initialized& HTTP/1.1" 304 0 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:23:21:43 +0000] "GET /placements/Placement8?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:23:22:54 +0000] "GET /placements/Placement8?type=start&description=tag_init HTTP/1.1" 304 0 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:23:27:19 +0000] "GET /placements/Placement8?type=complete&description=tag_init&duration=6 HTTP/1.1" 200 43 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [01/Oct/2013:23:27:19 +0000] "GET /placements/Placement8?type=start&description=tag_init HTTP/1.1" 304 0 "http://localhost:3000/ad_tags/926000/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:24.0) Gecko/20100101 Firefox/24.0"
173.247.207.38 - - [03/Oct/2013:00:50:00 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:50:00 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:50:00 +0000] "GET /placements/?type=complete&description=tag_init&duration=6 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:50:00 +0000] "GET /placements/?type=fail&description=tag_dynode&duration=79 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:52:36 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:52:36 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:52:36 +0000] "GET /placements/?type=complete&description=tag_init&duration=4 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:52:37 +0000] "GET /placements/?type=fail&description=tag_dynode&duration=64 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:53:55 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:53:55 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:53:55 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:01 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:01 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:01 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:01 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:02 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1295 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:42 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:42 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:42 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:42 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:00:58:43 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1359 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:13:57 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:13:57 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:13:57 +0000] "GET /placements/?type=complete&description=tag_init&duration=4 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:13:57 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:13:58 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1355 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:10 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:10 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:10 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:10 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:10 +0000] "GET /placements/?type=complete&description=tag_dynode&duration=111 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:11 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1336 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:52 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:52 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:52 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:52 +0000] "GET /placements/?type=complete&description=tag_init&duration=6 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:53 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1328 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:14:57 +0000] "GET /placements/?type=timout&description=tag_dynode&duration=5112 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:15:16 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:15:16 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:15:16 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:15:16 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:15:17 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1336 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:01:15:21 +0000] "GET /placements/?type=timeout&description=tag_dynode&duration=5120 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:52:37 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:52:37 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:52:37 +0000] "GET /placements/?type=complete&description=tag_init&duration=4 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:52:37 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:52:38 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1239 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:52:42 +0000] "GET /placements/?type=timeout&description=tag_dynode&duration=5064 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:58:54 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:58:54 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:58:54 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:58:54 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:16:58:55 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1164 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:21 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:21 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:21 +0000] "GET /placements/?type=start&description=tag_polite HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:21 +0000] "GET /placements/?type=complete&description=tag_init&duration=5 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:22 +0000] "GET /placements/?type=complete&description=tag_polite&duration=1203 HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:53 +0000] "GET /placements/?type=start&description=tag_init HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
173.247.207.38 - - [03/Oct/2013:17:00:53 +0000] "GET /placements/?type=start&description=tag_dynode HTTP/1.1" 200 43 "http://localhost:3000/creatives/284033/test" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.76 Safari/537.36"
